Date/Time,Sales Amount,Order ID,Product ID,Product Name,Quantity Sold,Customer ID,Customer Name,Region,Location,Salesperson ID,Salesperson Name,Product Category,Discounts/Promotions,Profit Margin,Payment Method,Order Status
2023-10-11 05:50:36.862593,37.73,0274506,P001,Lavender Lush,105,C7954,Rhonda English,Oklahoma,Port Joshua,S1501,Nicholas Carey,Essential Oil,49.95,5.12,Credit Card,Canceled
2023-03-15 09:20:23.415945,37.19,0533848,P001,Citrus Splash Infusion,68,C8176,Diane Page,Oregon,North Paula,S7471,Catherine Lee,Essential Oil,14.75,24.66,Cash,Pending
2023-12-11 08:55:11.421042,6.46,0291352,P002,Lavender Lush,37,C7989,Donald Adams,Mississippi,South Carrie,S3448,Robert Olson,Body Scrub,94.77,7.89,Credit Card,Completed
2023-03-08 04:45:19.382009,24.67,0871785,P002,Winter Wonderland Peppermint,130,C8910,Debra Thomas,Wisconsin,Perezville,S3221,Michael Parker,Candle,70.24,26.55,Cash,Pending
2023-06-27 13:39:35.474983,15.14,0881143,P002,Winter Wonderland Peppermint,101,C7403,Joe Kim,Rhode Island,Ginaville,S5050,Cody Peterson,Candle,27.42,33.39,Online Transfer,Pending
2023-05-25 23:41:57.496141,22.32,0679796,P001,Winter Wonderland Peppermint,127,C6233,Sarah Wilson,Illinois,Bennettmouth,S8914,Brianna Reyes,Candle,92.62,32.6,Credit Card,Completed
2023-03-12 14:29:05.866779,38.99,0687329,P002,Winter Wonderland Peppermint,6,C7105,Samantha Ryan,Florida,Mooreburgh,S1247,Zachary Cabrera,Essential Oil,80.45,5.21,Online Transfer,Canceled
2023-04-09 17:39:21.769825,8.77,0323638,P003,Winter Wonderland Peppermint,78,C2665,Elizabeth Jones,Kansas,East Taylor,S6747,Karina Daniels,Candle,54.81,11.19,Online Transfer,Completed
2023-08-12 00:51:23.519657,8.6,0353886,P003,Lavender Lush,14,C2592,Thomas Kent,Connecticut,Rochahaven,S8756,Joseph Ellis,Candle,6.44,31.94,Cash,Completed
2023-04-30 13:51:18.129513,17.99,0841234,P003,Winter Wonderland Peppermint,41,C7034,Nicole Zavala,Rhode Island,North Christopher,S2926,Timothy Harrington,Body Scrub,66.2,31.55,Credit Card,Pending
2023-08-17 21:33:10.343924,33.62,0658038,P003,Lavender Lush,100,C4433,Heather Hogan,New Jersey,Powellland,S5575,Samantha Miller,Body Scrub,92.68,48.77,Cash,Canceled
2023-04-25 19:47:11.305882,21.84,0780447,P002,Lavender Lush,97,C8804,Tammy Barnett DDS,Kansas,Matthewfort,S7866,Olivia Cruz,Body Scrub,19.99,20.88,Cash,Completed
2023-04-30 06:28:56.914042,32.8,0334857,P003,Citrus Splash Infusion,43,C1964,Michelle Gray,Iowa,Benjaminville,S1993,Mindy Henderson,Candle,84.49,42.49,Credit Card,Pending
2023-03-07 17:59:57.068003,30.37,0439927,P001,Citrus Splash Infusion,66,C4107,Eric Brooks,New Jersey,Bradleyton,S2510,Steven Ramirez,Body Scrub,47.5,39.03,Credit Card,Completed
2023-06-14 05:02:09.089239,19.02,0518594,P002,Lavender Lush,13,C8106,Kevin Wise,Rhode Island,Tylerland,S4556,David Thompson,Candle,54.47,27.55,Cash,Completed
2023-04-15 12:26:10.095451,21.75,0299852,P003,Lavender Lush,43,C4396,Cassandra Strong,Colorado,Michelletown,S6586,Amy Page,Candle,68.48,47.33,Cash,Canceled
2024-01-15 03:19:34.634230,22.67,0942771,P003,Winter Wonderland Peppermint,194,C1575,Brian Mays,Texas,Thompsontown,S8119,Mikayla Parker,Body Scrub,45.54,48.79,Online Transfer,Pending
2023-04-26 05:55:27.942439,38.4,0388538,P003,Citrus Splash Infusion,177,C3742,Paula Richards,Tennessee,Lindastad,S3028,Jon Allen,Candle,32.62,31.34,Online Transfer,Canceled
2024-01-16 16:52:28.578263,20.38,0413625,P001,Winter Wonderland Peppermint,70,C6489,Cheryl Douglas,Delaware,Michelleland,S3455,Luke Davis,Essential Oil,77.15,45.53,Credit Card,Completed
2023-03-08 20:20:44.069202,29.82,0863102,P001,Winter Wonderland Peppermint,24,C8091,Michael Nelson,Rhode Island,Samanthashire,S3680,Daniel Mcclain,Body Scrub,44.78,47.55,Credit Card,Canceled
2023-02-18 08:11:17.559580,29.33,0997703,P002,Winter Wonderland Peppermint,86,C6973,Kathy Davis,Oregon,East Alexisport,S2688,Charles Long,Candle,3.11,32.14,Cash,Pending
2023-04-18 09:18:37.136395,10.04,0369615,P002,Winter Wonderland Peppermint,119,C1404,John Alvarez,Indiana,Wallaceside,S1977,Robert Miller,Candle,73.4,27.24,Online Transfer,Pending
2023-10-12 08:18:13.041551,23.34,0209490,P003,Lavender Lush,69,C6437,Jennifer Mclaughlin,Oregon,Millerchester,S5589,Natalie Bray,Body Scrub,34.89,44.94,Online Transfer,Completed
2023-02-16 22:37:48.899218,23.0,0825725,P002,Winter Wonderland Peppermint,87,C4654,April Gray,Virginia,Danielstad,S3247,Alexa Adams,Candle,52.41,16.11,Credit Card,Pending
2023-01-28 17:05:27.920815,9.45,0403510,P003,Winter Wonderland Peppermint,73,C8885,Peter Leonard,Oklahoma,South Jason,S1590,Michael Flores,Body Scrub,1.35,29.17,Cash,Pending
2023-01-28 07:04:28.365176,22.38,0907139,P003,Winter Wonderland Peppermint,64,C6389,Lisa Davis,New Hampshire,South Devon,S7909,Molly Garcia,Body Scrub,69.03,6.46,Credit Card,Canceled
2023-03-24 01:35:42.839939,6.63,0325455,P003,Lavender Lush,151,C1465,Melanie Maldonado,Michigan,Michaelton,S6606,Melissa Robertson,Body Scrub,59.97,17.65,Online Transfer,Pending
2023-06-22 00:56:38.196045,22.12,0656106,P003,Winter Wonderland Peppermint,61,C8097,Christopher Roberts,Pennsylvania,New Jesse,S6841,Brian Boone,Body Scrub,38.79,47.71,Cash,Pending
2023-12-27 06:04:10.156626,26.15,0833305,P003,Citrus Splash Infusion,173,C6727,Deborah Torres,Minnesota,North Tashashire,S6537,Daniel Brown,Body Scrub,60.57,13.14,Credit Card,Canceled
2023-01-26 21:31:19.260316,16.36,0231325,P001,Lavender Lush,143,C2986,John Wolfe,Missouri,Lindamouth,S8684,Teresa Burnett,Essential Oil,12.75,12.83,Credit Card,Completed
2023-09-25 14:28:01.165862,19.77,0379497,P002,Lavender Lush,159,C5121,Andrew Brown,New Jersey,Parkton,S6263,Vincent Mcknight,Body Scrub,34.03,22.11,Cash,Canceled
2023-12-03 18:23:35.440303,5.87,0577319,P001,Citrus Splash Infusion,15,C8877,Aaron Stone,Virginia,Port Pamelabury,S2774,Joan Snow,Essential Oil,12.35,6.71,Credit Card,Completed
2023-02-05 08:02:15.549841,23.07,0769418,P003,Citrus Splash Infusion,47,C8163,Mark Ramirez,Georgia,Port Tracey,S5716,Jason Hendrix,Candle,85.38,48.78,Credit Card,Canceled
2023-02-07 13:05:31.716498,24.84,0390254,P001,Winter Wonderland Peppermint,49,C6522,Sara Frazier,Maine,Obrienfort,S3136,Amanda Whitehead,Essential Oil,16.95,8.14,Cash,Pending
2023-10-19 00:20:39.718722,37.15,0636778,P001,Lavender Lush,26,C5392,Shawn Cantu,Oklahoma,Lake Jamesview,S8334,Chloe Franco,Body Scrub,52.91,25.91,Credit Card,Pending
2023-08-02 06:34:28.511809,21.61,0115425,P003,Citrus Splash Infusion,167,C5662,Kimberly Hardy,Washington,Amandaburgh,S1895,Aaron Waters,Body Scrub,46.47,26.88,Cash,Completed
2023-12-06 13:30:37.797057,32.81,0337938,P002,Winter Wonderland Peppermint,178,C6903,Jenny Johnson,Wisconsin,North Julie,S6556,Joshua Macdonald,Candle,30.46,26.59,Credit Card,Canceled
2023-06-05 16:48:13.383106,9.49,0513093,P002,Citrus Splash Infusion,137,C8968,Tammy Smith,Nebraska,Mercerview,S2230,Chelsea Frank,Candle,13.23,28.88,Credit Card,Pending
2023-06-07 17:46:55.475016,32.64,0663624,P003,Winter Wonderland Peppermint,44,C7860,Sarah Nelson,Rhode Island,Brownmouth,S6195,Diana Kim,Essential Oil,41.9,43.69,Cash,Canceled
2023-08-08 01:20:41.962902,38.51,0833069,P002,Citrus Splash Infusion,196,C8176,Ashley Knight,Kansas,East Patrickfurt,S3669,Virginia Miller,Essential Oil,85.53,30.28,Cash,Completed
2023-05-21 22:37:00.034239,6.71,0466607,P002,Winter Wonderland Peppermint,179,C1386,Jacob Grant,North Dakota,North Daniellemouth,S6360,Erin Gonzalez,Body Scrub,20.65,14.21,Cash,Completed
2023-07-27 11:45:17.279661,12.68,0883486,P002,Lavender Lush,190,C5833,Robert West,Connecticut,West Patricia,S8851,Dylan Miller,Body Scrub,7.59,37.15,Credit Card,Canceled
2023-07-10 09:44:15.202529,31.87,0766720,P001,Lavender Lush,161,C7637,Vanessa Lewis,South Dakota,Lake Douglas,S1263,Ms. Rachel Brennan,Essential Oil,12.74,47.14,Cash,Completed
2023-06-05 09:36:14.321601,11.58,0645881,P002,Winter Wonderland Peppermint,132,C1130,Nancy Thompson,Missouri,North Kathleen,S6502,Michelle Suarez,Body Scrub,59.5,44.85,Online Transfer,Canceled
2023-07-19 08:13:36.013481,33.46,0464015,P002,Winter Wonderland Peppermint,1,C4200,Ashley Rodriguez,South Carolina,Crystaltown,S7060,Brian Short,Candle,73.12,46.4,Credit Card,Completed
2023-03-23 07:50:05.401136,20.65,0931489,P003,Winter Wonderland Peppermint,21,C6286,Brianna Adams,South Dakota,Ambertown,S4569,Amy Cole,Essential Oil,56.3,39.69,Cash,Completed
2023-02-12 07:33:24.692908,34.63,0993687,P001,Winter Wonderland Peppermint,86,C8232,Kristin Raymond,New Mexico,Fosterfort,S7356,Charles Martin,Body Scrub,61.51,18.3,Credit Card,Pending
2024-01-18 02:01:14.912122,33.32,0688614,P003,Lavender Lush,13,C8653,Jennifer Gomez,California,Charleneton,S3379,Jeffrey Burgess,Essential Oil,61.2,32.16,Online Transfer,Canceled
2023-02-24 19:25:11.565708,6.65,0343688,P002,Winter Wonderland Peppermint,177,C5985,Cody Fox,Montana,East Melissa,S3641,Lori Raymond DDS,Candle,17.68,37.46,Credit Card,Pending
2023-05-20 07:30:20.124304,35.45,0863051,P001,Lavender Lush,67,C7957,Natasha Scott,Michigan,Michaeltown,S3253,Steven Lara,Body Scrub,81.8,35.08,Online Transfer,Completed
2023-05-20 18:03:44.689529,27.0,0590100,P001,Lavender Lush,49,C1833,Tina Russell,Louisiana,Matthewsfurt,S1934,Mark Collins,Candle,91.48,16.05,Cash,Completed
2023-08-28 22:43:49.295575,8.04,0936829,P001,Citrus Splash Infusion,48,C4898,Rebecca Murphy,Massachusetts,Barbarafurt,S7737,Melanie Jones,Essential Oil,42.85,45.21,Online Transfer,Canceled
2023-04-20 06:50:21.334782,25.96,0666026,P003,Winter Wonderland Peppermint,55,C8272,Brianna Lewis,Indiana,Robertshire,S6314,Tamara Watson,Essential Oil,95.96,9.88,Credit Card,Completed
2023-05-30 13:29:57.557766,13.88,0535528,P001,Winter Wonderland Peppermint,152,C7345,Ann Weber DDS,Colorado,Tiffanyland,S8249,Emily Flores,Body Scrub,46.59,37.02,Cash,Canceled
2023-08-05 14:50:43.660048,28.67,0784240,P001,Winter Wonderland Peppermint,20,C4275,Marie Powers,Kentucky,New Bethmouth,S5772,Richard Nguyen,Essential Oil,43.12,29.4,Cash,Canceled
2023-09-07 02:11:26.636448,5.55,0281373,P001,Lavender Lush,141,C5085,Sherry Brewer,Maryland,Brandonberg,S5380,Kristen Harris,Body Scrub,44.06,5.46,Online Transfer,Completed
2023-05-29 15:51:33.392373,39.97,0568532,P002,Winter Wonderland Peppermint,136,C3215,Robert Thomas,Oklahoma,North Jadeview,S4406,Christopher Jackson,Essential Oil,79.46,37.72,Credit Card,Canceled
2023-10-12 00:16:09.994705,13.22,0927261,P002,Winter Wonderland Peppermint,191,C2475,Melissa Kennedy,Ohio,Karenside,S3982,Joanna Flores,Candle,2.8,18.76,Online Transfer,Completed
2023-04-21 12:32:12.853307,37.18,0107615,P003,Lavender Lush,76,C8867,Michael Lopez,Colorado,Gilbertchester,S2041,Katherine Austin,Body Scrub,85.01,18.76,Cash,Canceled
2023-08-25 12:03:12.628722,28.7,0798455,P001,Lavender Lush,29,C3079,Geoffrey Horn,Alaska,South Michaeltown,S3610,James Leon,Candle,32.63,12.11,Online Transfer,Completed
2023-05-23 19:17:36.731593,30.09,0236558,P001,Citrus Splash Infusion,162,C2372,Jeffrey Hernandez,Wyoming,East Ernestchester,S4053,Desiree Jackson,Candle,46.3,40.32,Cash,Completed
2023-11-03 03:30:53.675493,9.94,0655062,P001,Lavender Lush,68,C2377,Dorothy Cross,Virginia,West Denisetown,S3562,Kimberly Baker,Body Scrub,61.53,24.76,Cash,Completed
2023-04-26 16:46:12.933681,14.47,0738367,P001,Citrus Splash Infusion,172,C8187,Susan Kim,Rhode Island,Evansshire,S4324,Kurt Brown,Candle,61.09,7.42,Credit Card,Pending
2023-03-20 14:10:05.903988,38.8,0975708,P003,Winter Wonderland Peppermint,162,C7291,Louis Sampson,Nevada,Wardfurt,S1144,James Diaz,Body Scrub,96.9,46.04,Online Transfer,Completed
2023-09-13 05:13:41.483375,35.45,0829649,P001,Winter Wonderland Peppermint,91,C5068,Mr. Steven Mueller Jr.,Maine,Caldwelltown,S5661,Anthony Allen,Candle,54.4,30.81,Cash,Completed
2023-04-27 03:45:20.652046,25.98,0169793,P001,Winter Wonderland Peppermint,68,C6118,Evelyn Lawson,Wisconsin,South Tom,S4323,Sean White,Candle,39.22,23.23,Online Transfer,Completed
2023-11-29 16:46:48.355005,38.14,0462791,P003,Winter Wonderland Peppermint,113,C5455,Amanda Beltran,Delaware,Brandiberg,S1217,Andrew Osborn,Essential Oil,40.82,48.73,Credit Card,Canceled
2023-05-19 13:57:15.085633,39.83,0173683,P002,Lavender Lush,198,C1105,Angelica Murphy,South Dakota,Tammyside,S7186,Kim Nichols,Body Scrub,77.97,28.22,Online Transfer,Canceled
2023-12-22 05:50:46.289016,27.25,0633134,P003,Winter Wonderland Peppermint,167,C6915,Linda Weaver,Oregon,Hannahhaven,S5281,Debbie Sanford,Candle,83.2,19.78,Online Transfer,Completed
2023-08-27 06:39:31.056376,35.49,0100655,P001,Lavender Lush,28,C7310,Alexander Bishop,North Carolina,New Andrewview,S3298,Tina Boyd,Essential Oil,48.34,21.44,Cash,Canceled
2024-01-03 13:19:33.981149,32.85,0984600,P003,Lavender Lush,100,C2365,Mark Bowman,North Carolina,East Scott,S7907,Bryan Obrien,Candle,28.58,40.26,Cash,Canceled
2023-02-26 01:59:46.507457,33.76,0550411,P001,Winter Wonderland Peppermint,168,C5896,Steven Jones,Pennsylvania,Travisshire,S4485,Michael Lopez,Body Scrub,82.48,30.68,Credit Card,Completed
2023-02-25 08:28:51.045017,27.55,0374734,P001,Citrus Splash Infusion,37,C6322,Melissa Browning,Wyoming,Ronaldmouth,S8613,Hailey Ramirez,Essential Oil,66.09,39.11,Online Transfer,Pending
2023-01-29 11:41:48.752072,36.77,0175517,P002,Winter Wonderland Peppermint,117,C5584,Jacob Webster,New Mexico,South Matthew,S2302,Anthony Diaz,Candle,2.26,28.83,Cash,Canceled
2023-12-19 10:13:21.747855,22.81,0937556,P002,Lavender Lush,41,C5453,Candace Thomas,Massachusetts,South Jesus,S7000,Julie Brown,Body Scrub,75.31,30.41,Online Transfer,Completed
2023-02-06 19:37:56.534362,25.14,0777361,P001,Lavender Lush,162,C1958,Evan Warren,Ohio,South Rebecca,S8806,Jennifer Freeman,Essential Oil,63.0,19.53,Credit Card,Canceled
2024-01-18 14:44:32.385461,28.16,0341389,P002,Winter Wonderland Peppermint,75,C2869,Tara Jones,Pennsylvania,North Jillian,S7103,Joshua Whitney,Essential Oil,72.04,11.15,Online Transfer,Pending
2023-04-04 19:20:11.075686,22.91,0542033,P003,Winter Wonderland Peppermint,182,C1537,Patrick Smith,Pennsylvania,Stevenhaven,S1349,Chloe Monroe,Body Scrub,51.03,26.95,Online Transfer,Canceled
2023-11-30 07:39:38.048535,11.99,0220754,P003,Winter Wonderland Peppermint,87,C2347,Amy Browning,Maine,Lake Albertburgh,S3826,Jennifer West,Essential Oil,19.65,12.45,Cash,Completed
2023-09-05 00:21:51.937304,6.32,0464990,P001,Winter Wonderland Peppermint,43,C8602,Jonathan Beck,Illinois,East Brandon,S5898,Dylan Owens,Essential Oil,60.53,39.03,Online Transfer,Completed
2024-01-05 16:36:02.217504,34.91,0566040,P002,Lavender Lush,1,C5790,Brian Sanchez Jr.,Arkansas,Lake Daisy,S8128,Allen Avery,Candle,47.61,37.65,Online Transfer,Pending
2023-03-31 10:12:44.914833,37.53,0740759,P001,Lavender Lush,115,C2728,Dr. Tyler Butler,Wisconsin,North Anthony,S6275,Danielle Smith,Candle,70.47,21.7,Online Transfer,Completed
2023-04-11 19:43:33.383631,12.08,0241178,P002,Lavender Lush,117,C4924,Kimberly Harvey,New York,East Melissa,S5363,Michael Whitaker,Essential Oil,61.44,24.99,Credit Card,Canceled
2023-11-19 20:58:34.991458,21.66,0757193,P003,Citrus Splash Infusion,194,C2005,Robert Jefferson,Massachusetts,North Lorifort,S1224,Nancy Tucker,Body Scrub,75.81,27.74,Credit Card,Pending
2023-12-09 14:43:38.863928,18.05,0637845,P002,Citrus Splash Infusion,5,C1381,Ronald Mccarthy,Ohio,Port Ginaton,S1550,Audrey Martin,Essential Oil,18.67,32.41,Credit Card,Completed
2023-12-16 18:27:29.555118,36.01,0277712,P003,Lavender Lush,38,C7037,Joel Taylor,Idaho,Kathyhaven,S1457,Aaron Stewart,Body Scrub,90.85,46.57,Online Transfer,Pending
2024-01-17 17:05:23.803280,12.56,0835517,P001,Winter Wonderland Peppermint,131,C7498,Shannon Trujillo,Delaware,Joseland,S6533,Taylor Hernandez,Body Scrub,41.19,13.2,Credit Card,Canceled
2023-03-05 07:17:20.123839,14.36,0916119,P002,Winter Wonderland Peppermint,137,C2433,Victoria Wilson,California,East Christopherfurt,S4973,Jon Solomon,Essential Oil,89.52,26.13,Cash,Canceled
2023-04-19 23:02:31.640070,32.54,0208789,P003,Lavender Lush,135,C1833,Colin Bird,Massachusetts,New Melissashire,S8952,Jessica Barber,Body Scrub,10.4,48.12,Cash,Pending
2023-07-21 15:07:11.955943,8.6,0197081,P002,Lavender Lush,170,C5228,Marie Nelson,Rhode Island,Hicksburgh,S5226,Ryan Rich,Candle,45.86,9.39,Credit Card,Canceled
2023-09-25 00:37:54.122953,22.21,0802478,P002,Lavender Lush,49,C3954,Tara Doyle,Iowa,Anthonyfurt,S4781,Jasmine Sims,Body Scrub,42.05,33.59,Credit Card,Completed
2023-07-29 12:58:17.863758,35.16,0524918,P002,Winter Wonderland Peppermint,10,C4505,Cindy Espinoza,New Hampshire,Keithburgh,S2900,Melissa Sellers,Candle,78.21,5.93,Cash,Pending
2023-08-06 22:50:41.365133,37.15,0111495,P001,Winter Wonderland Peppermint,93,C7432,Douglas Williams,Alabama,Hillberg,S3741,Duane Reynolds,Essential Oil,66.65,6.88,Online Transfer,Completed
2023-05-02 05:08:59.294784,17.83,0336977,P003,Lavender Lush,117,C2921,Crystal Cook,Oklahoma,Williamsfurt,S8012,Dr. Michael Lee,Body Scrub,17.25,28.01,Online Transfer,Pending
2023-08-12 11:50:39.539814,15.46,0329896,P003,Lavender Lush,73,C2507,Daniel Raymond,North Carolina,Micheleport,S1792,Thomas Smith,Candle,39.7,7.44,Online Transfer,Pending
2023-08-19 09:19:29.064470,16.64,0823560,P002,Winter Wonderland Peppermint,191,C4270,Karen Golden,Texas,West Douglas,S6731,Amber Gibson,Body Scrub,39.53,23.63,Credit Card,Pending
2023-11-02 17:49:51.526150,16.34,0115668,P001,Citrus Splash Infusion,195,C2715,Ralph Nelson,Illinois,Christopherton,S2354,Mark Williams,Candle,18.63,22.91,Cash,Pending
2023-04-19 23:29:48.053142,8.05,0649362,P003,Winter Wonderland Peppermint,94,C8689,Michael Lee,Connecticut,Brittanymouth,S5862,Rachel Ortiz,Essential Oil,4.66,46.2,Cash,Canceled
2023-05-15 02:59:36.951138,37.62,0501138,P001,Lavender Lush,26,C3028,Maria Hardin,New Hampshire,Kramerbury,S6210,Joshua Nichols,Candle,69.33,30.05,Credit Card,Completed
2023-08-28 14:55:42.521842,17.96,0414401,P002,Citrus Splash Infusion,110,C5974,Brandy Lynn,Mississippi,Nathanport,S8588,Pamela Cuevas,Body Scrub,66.08,38.64,Online Transfer,Canceled
2023-02-20 19:39:58.139777,20.76,0717519,P001,Winter Wonderland Peppermint,137,C3753,Wesley Conner,Hawaii,Jonathanshire,S1499,Stephen Dunn,Candle,83.01,20.12,Cash,Pending
2023-08-20 14:42:24.804844,29.38,0746733,P001,Citrus Splash Infusion,59,C3864,Thomas Jackson,Wyoming,South Kristen,S6750,Michael Sanchez,Candle,32.33,5.96,Credit Card,Canceled
2023-03-11 05:31:19.381893,17.13,0501602,P001,Lavender Lush,55,C2497,Veronica Woods,Alabama,East Anna,S7563,Jennifer Marsh,Essential Oil,76.45,34.94,Credit Card,Completed
2023-09-10 01:51:07.942654,33.34,0664564,P003,Lavender Lush,38,C8992,Aaron Shepard,Rhode Island,Smithhaven,S8376,Robert Mueller,Candle,99.79,44.02,Cash,Canceled
2023-03-09 11:00:23.499137,21.66,0467430,P003,Lavender Lush,76,C2896,Mr. Sean Simmons Jr.,Rhode Island,Marthastad,S8708,Paul Hunt,Essential Oil,61.29,28.07,Online Transfer,Completed
2023-06-03 17:16:14.969901,29.25,0354055,P001,Lavender Lush,187,C3465,Alyssa Clark,Michigan,Port Shellymouth,S1315,Ricky Brown,Candle,88.35,42.21,Online Transfer,Completed
2023-07-14 10:12:04.915908,15.24,0830971,P003,Citrus Splash Infusion,123,C3687,Karen Brown,Texas,Carloston,S2239,Dr. Brandy Roach,Essential Oil,17.6,47.43,Credit Card,Pending
2023-03-07 06:50:43.982762,16.9,0901446,P002,Winter Wonderland Peppermint,79,C5024,Dr. Henry Valdez Jr.,Mississippi,Port Jennifermouth,S5069,Leah Malone,Candle,69.18,29.37,Online Transfer,Completed
2023-12-01 15:13:08.088651,22.83,0506667,P003,Lavender Lush,109,C5539,Tom Barker,Georgia,Jeffreyhaven,S5677,Alex Rivera,Essential Oil,49.23,39.25,Online Transfer,Canceled
2023-01-31 02:06:55.212062,30.37,0633303,P002,Citrus Splash Infusion,89,C4572,Matthew Raymond,Maine,Lorichester,S8495,Paul Blackburn,Essential Oil,14.04,44.95,Credit Card,Canceled
2023-03-01 12:58:00.589724,24.11,0610737,P003,Winter Wonderland Peppermint,73,C8165,Eric Mccall,Georgia,Dorisshire,S3321,Justin Hogan,Essential Oil,83.49,27.78,Credit Card,Pending
2023-09-10 08:06:40.291497,39.31,0719049,P001,Winter Wonderland Peppermint,121,C8061,Ryan Miller,Florida,Millerfort,S4897,Adam Morrison,Candle,32.28,46.09,Credit Card,Completed
2023-08-19 18:02:44.259952,37.34,0479801,P002,Winter Wonderland Peppermint,43,C1068,Christopher Barnes,North Dakota,Lake Frank,S5864,Johnathan Garcia,Body Scrub,45.66,30.72,Online Transfer,Completed
2024-01-12 23:43:22.488302,15.05,0153456,P001,Winter Wonderland Peppermint,22,C1778,Daniel Parker,Kansas,Peckborough,S2039,Harold Wolfe,Essential Oil,28.49,22.34,Credit Card,Canceled
2023-02-06 23:43:06.420661,30.02,0179925,P003,Lavender Lush,130,C3423,Gregory Wilson,New York,Kelleyshire,S1067,Robert Mills,Essential Oil,52.24,9.36,Cash,Canceled
2023-09-10 23:03:55.444929,36.1,0332954,P002,Winter Wonderland Peppermint,144,C1187,Corey Stewart,Pennsylvania,South Veronica,S3501,Parker Franco,Candle,64.62,24.83,Online Transfer,Pending
2023-07-26 08:36:43.619333,9.36,0707479,P003,Winter Wonderland Peppermint,130,C2144,Brian Herrera,Delaware,Loveport,S4527,Jacob Lee,Candle,55.16,36.62,Online Transfer,Canceled
2023-03-25 21:27:27.769734,29.47,0854287,P002,Winter Wonderland Peppermint,185,C8796,John Lynch,Wisconsin,New Virginia,S3490,Kiara Friedman,Body Scrub,59.13,16.54,Credit Card,Canceled
2023-11-21 15:11:58.237760,7.85,0501646,P002,Lavender Lush,193,C6486,Rachel Dunn,New York,West Kelseyburgh,S3235,Alexandra Mcclain,Essential Oil,99.31,39.16,Cash,Pending
2023-09-20 00:01:02.958764,32.41,0583053,P002,Winter Wonderland Peppermint,132,C1543,Lori Lee,Montana,New Victoriachester,S6995,James Serrano,Candle,35.42,33.54,Online Transfer,Completed
2023-10-28 08:24:41.651676,7.71,0814364,P001,Lavender Lush,32,C4871,Justin Aguirre,Texas,Barkerfurt,S7766,David Sandoval,Candle,71.15,21.44,Credit Card,Completed
2023-08-27 16:46:57.892114,5.79,0519687,P002,Winter Wonderland Peppermint,62,C7158,Daniel Stewart,Delaware,Lake John,S1794,Victoria Morris,Body Scrub,33.57,45.95,Credit Card,Canceled
2023-02-14 02:34:24.788431,18.81,0992686,P001,Citrus Splash Infusion,61,C7507,Shane Johnston,Delaware,Teresashire,S6934,Larry Jackson,Candle,8.16,7.26,Online Transfer,Pending
2023-11-08 16:57:08.975093,36.47,0986753,P001,Citrus Splash Infusion,134,C4319,Deborah Lynch,Wyoming,Loriview,S3262,Christina Miller,Essential Oil,1.68,48.03,Online Transfer,Completed
2023-08-11 02:55:50.134630,18.03,0390511,P003,Lavender Lush,6,C2939,Kevin Lutz,Iowa,Gonzalezstad,S3350,Garrett Ellison,Body Scrub,59.35,5.16,Credit Card,Completed
2023-05-20 07:28:05.257963,13.91,0422673,P002,Citrus Splash Infusion,64,C4912,Daniel Dominguez,Wisconsin,Wilsonland,S3877,Sharon Anderson,Body Scrub,44.87,34.8,Credit Card,Completed
2023-10-25 18:22:54.244699,20.52,0980782,P002,Winter Wonderland Peppermint,167,C2754,Sherri Ward,South Dakota,Leahport,S6269,Yvonne Lloyd,Candle,65.18,15.71,Online Transfer,Pending
2023-03-27 17:49:22.929452,22.55,0792552,P001,Winter Wonderland Peppermint,181,C8812,Chelsey Robinson,Minnesota,East Steven,S7753,Nicole Williams,Candle,43.53,7.72,Online Transfer,Pending
2023-06-22 22:02:05.383363,36.56,0387938,P002,Lavender Lush,167,C1045,Christy Bowers,Washington,West Justin,S7970,Michael Aguilar,Body Scrub,65.69,19.79,Cash,Completed
2023-12-18 20:30:26.671043,23.44,0696282,P002,Citrus Splash Infusion,14,C1214,Jennifer Vincent,Massachusetts,East Shellytown,S3296,James Lopez,Essential Oil,42.71,26.89,Cash,Canceled
2023-05-04 20:03:50.490531,36.26,0373922,P001,Citrus Splash Infusion,115,C2613,Mathew Vaughn,Maine,East Alex,S3926,Gregory White,Essential Oil,75.25,42.69,Cash,Completed
2023-01-27 14:45:49.506741,13.65,0870052,P001,Citrus Splash Infusion,53,C7964,Lisa Hernandez,Missouri,Lake Kathy,S5873,Thomas Grant,Body Scrub,11.47,17.21,Cash,Pending
2023-08-06 09:38:43.277743,19.35,0991958,P001,Winter Wonderland Peppermint,21,C7401,John York,Alaska,Donaldchester,S3877,Carolyn Martinez,Body Scrub,61.89,9.48,Credit Card,Pending
2023-08-21 02:46:43.237798,27.67,0498678,P003,Citrus Splash Infusion,176,C7555,Katherine Johnson,Wisconsin,South Renee,S4014,Corey Jenkins,Essential Oil,43.34,18.55,Cash,Canceled
2023-11-30 14:41:25.021255,31.95,0966198,P001,Lavender Lush,153,C1819,Victoria Fox,Maine,North Brian,S6508,Anthony Romero,Body Scrub,35.9,22.4,Credit Card,Completed
2024-01-22 20:45:17.253879,8.8,0982224,P001,Citrus Splash Infusion,34,C8817,Paul Watson,Michigan,Frazierview,S2257,John Marshall,Essential Oil,17.7,49.17,Cash,Canceled
